frame,id,class,xmin,ymin,xmax,ymax
969,167,person,732,169,753,205
970,1,person,234,245,258,301
970,5,person,1471,531,1522,605
970,9,person,-30,4,1909,1063
970,49,person,625,317,655,393
970,118,person,1300,464,1344,544
970,122,person,1011,327,1041,389
970,128,person,920,283,950,348
970,131,person,1210,441,1259,496
970,151,person,455,469,509,550
970,152,person,120,151,145,197
970,153,person,243,189,272,245
970,156,person,1380,493,1435,560
970,157,person,162,328,198,407
970,158,person,1284,461,1333,515
970,161,person,1694,49,1716,92
970,164,person,1687,460,1727,557
970,167,person,732,169,753,205
971,1,person,234,245,258,301
971,5,person,1471,532,1522,605
971,9,person,-24,4,1910,1064
971,49,person,624,316,654,394
971,118,person,1300,464,1344,544
971,122,person,1011,327,1041,389
971,128,person,919,283,950,348
971,131,person,1209,441,1259,496
971,151,person,461,474,510,546
971,152,person,121,151,146,197
971,153,person,244,189,274,245
971,156,person,1380,493,1435,560
971,157,person,163,329,199,407
971,158,person,1284,461,1333,515
971,161,person,1694,48,1716,92
971,164,person,1687,460,1727,557
971,167,person,732,170,753,205
972,1,person,234,246,258,301
972,5,person,1471,532,1522,605
972,9,person,-20,5,1905,1064
972,49,person,623,316,653,394
972,118,person,1300,463,1344,543
972,122,person,1011,327,1041,389
972,128,person,919,283,949,348
972,131,person,1209,441,1259,496
972,151,person,466,477,510,542
972,152,person,121,151,146,197
972,153,person,246,189,275,245
972,156,person,1380,493,1435,560
972,157,person,164,329,200,408
972,158,person,1283,461,1333,515
972,161,person,1694,48,1717,92
972,164,person,1686,460,1727,557
972,167,person,732,170,753,205
973,1,person,234,245,258,301
973,5,person,1471,532,1522,605
973,9,person,-20,3,1905,1066
973,49,person,622,316,653,393
973,118,person,1300,468,1342,545
973,122,person,1011,327,1041,389
973,128,person,918,283,949,348
973,131,person,1209,441,1259,496
973,151,person,464,481,519,562
973,152,person,122,151,147,198
973,153,person,247,189,277,246
973,156,person,1380,493,1435,560
973,157,person,165,330,201,408
973,158,person,1283,461,1333,515
973,161,person,1694,48,1717,92
973,164,person,1686,459,1727,557
973,167,person,732,171,753,206
974,1,person,234,245,258,301
974,5,person,1471,532,1522,605
974,9,person,-15,5,1900,1062
974,49,person,621,315,653,395
974,118,person,1299,468,1342,546
974,122,person,1011,327,1041,389
974,128,person,918,283,949,348
974,131,person,1209,441,1259,496
974,151,person,467,483,525,569
974,152,person,123,152,148,198
974,153,person,248,189,279,246
974,156,person,1380,493,1436,560
974,157,person,166,330,202,409
974,158,person,1283,461,1333,515
974,161,person,1694,47,1717,92
974,164,person,1687,459,1727,557
974,167,person,732,171,752,206
975,1,person,234,245,259,302
975,5,person,1472,532,1522,604
975,9,person,-10,6,1894,1060
975,49,person,621,314,653,396
975,118,person,1299,468,1342,546
975,122,person,1011,327,1042,389
975,128,person,918,283,949,348
975,131,person,1209,441,1259,496
975,151,person,471,486,529,572
975,152,person,124,152,149,198
975,153,person,250,189,280,246
975,156,person,1380,493,1436,560
975,157,person,173,346,205,417
975,158,person,1283,461,1332,515
975,161,person,1694,47,1717,91
975,164,person,1687,459,1727,557
975,167,person,732,171,752,206
976,1,person,234,245,259,302
976,5,person,1471,532,1523,604
976,9,person,-12,4,1894,1062
976,49,person,620,314,652,396
976,118,person,1299,468,1341,546
976,122,person,1011,327,1042,389
976,128,person,918,283,948,348
976,131,person,1209,441,1259,496
976,151,person,474,487,532,574
976,152,person,124,152,149,199
976,153,person,251,189,282,246
976,156,person,1380,493,1435,560
976,157,person,174,349,207,418
976,158,person,1283,461,1332,515
976,161,person,1694,47,1717,91
976,164,person,1686,459,1727,557
976,167,person,732,172,752,206
977,1,person,234,245,259,302
977,5,person,1471,532,1523,604
977,9,person,-6,6,1888,1057
977,49,person,619,311,650,391
977,118,person,1299,468,1341,546
977,122,person,1011,327,1042,389
977,128,person,917,283,948,348
977,131,person,1209,441,1259,496
977,151,person,478,489,532,570
977,152,person,125,152,150,199
977,153,person,253,189,283,247
977,156,person,1380,493,1436,560
977,157,person,175,351,208,420
977,158,person,1283,461,1332,514
977,161,person,1694,47,1717,91
977,164,person,1686,459,1727,557
977,167,person,732,172,752,206
978,1,person,233,244,258,302
978,5,person,1472,532,1523,604
978,9,person,-3,5,1888,1056
978,49,person,619,310,650,389
978,118,person,1299,468,1341,545
978,122,person,1011,327,1042,389
978,128,person,917,283,948,348
978,131,person,1208,441,1258,496
978,151,person,483,492,533,568
978,152,person,126,153,151,199
978,153,person,254,189,285,247
978,156,person,1380,493,1436,560
978,157,person,177,353,209,421
978,158,person,1283,461,1332,514
978,161,person,1694,46,1717,91
978,164,person,1686,459,1727,557
978,167,person,732,173,752,206
979,1,person,233,244,259,302
979,5,person,1471,532,1523,605
979,9,person,0,5,1886,1055
979,49,person,618,309,649,388
979,118,person,1299,468,1340,545
979,122,person,1011,327,1042,389
979,128,person,917,283,948,349
979,131,person,1208,441,1258,496
979,151,person,489,496,534,564
979,152,person,127,153,152,199
979,153,person,255,189,286,247
979,156,person,1380,493,1436,561
979,157,person,179,355,211,423
979,158,person,1283,461,1332,514
979,161,person,1694,46,1717,91
979,164,person,1686,459,1727,557
979,167,person,732,173,752,206
980,1,person,233,244,258,302
980,5,person,1471,531,1523,605
980,9,person,0,4,1887,1056
980,49,person,618,310,648,387
980,118,person,1299,468,1340,545
980,122,person,1011,327,1042,389
980,128,person,917,283,948,349
980,131,person,1208,441,1258,496
980,151,person,489,499,547,584
980,152,person,127,153,153,200
980,153,person,257,189,288,247
980,156,person,1380,493,1437,561
980,157,person,180,357,212,424
980,158,person,1284,461,1334,515
980,161,person,1694,46,1718,91
980,164,person,1686,459,1727,557
980,167,person,732,173,751,207
981,1,person,233,244,258,302
981,5,person,1471,531,1523,606
981,9,person,0,3,1889,1057
981,49,person,617,310,647,388
981,118,person,1299,468,1340,545
981,122,person,1011,327,1042,389
981,128,person,916,283,947,349
981,131,person,1208,441,1258,496
981,151,person,491,501,551,591
981,152,person,128,153,153,200
981,153,person,258,189,290,247
981,156,person,1380,493,1438,561
981,157,person,182,359,213,425
981,158,person,1284,461,1334,515
981,161,person,1694,45,1718,91
981,164,person,1686,459,1726,556
981,167,person,732,174,751,207
982,1,person,234,244,259,302
982,5,person,1470,531,1523,606
982,9,person,0,3,1886,1058
982,49,person,617,310,647,388
982,118,person,1298,468,1340,545
982,122,person,1012,327,1042,389
982,128,person,916,283,947,349
982,131,person,1208,441,1258,496
982,151,person,496,506,555,593
982,152,person,129,154,154,200
982,153,person,260,189,291,248
982,156,person,1381,492,1439,560
982,157,person,183,361,214,427
982,158,person,1284,461,1334,515
982,161,person,1694,45,1718,91
982,164,person,1686,459,1726,556
982,167,person,732,174,751,207
983,1,person,234,244,259,302
983,5,person,1470,531,1523,606
983,9,person,-4,1,1890,1063
983,49,person,616,309,647,389
983,118,person,1298,468,1340,545
983,122,person,1012,327,1042,389
983,128,person,916,283,947,349
983,131,person,1208,440,1258,496
983,151,person,500,509,558,596
983,152,person,130,154,155,201
983,153,person,261,189,293,248
983,156,person,1381,492,1439,560
983,157,person,179,342,217,425
983,158,person,1284,461,1334,516
983,161,person,1694,45,1718,91
983,164,person,1686,460,1726,556
983,167,person,732,175,751,207
984,1,person,234,245,259,303
984,5,person,1470,531,1523,606
984,9,person,-6,0,1891,1067
984,49,person,616,309,647,389
984,118,person,1298,468,1340,545
984,122,person,1012,327,1042,389
984,128,person,916,283,947,349
984,131,person,1207,440,1258,496
984,151,person,505,512,561,594
984,152,person,130,154,156,201
984,153,person,264,193,293,247
984,156,person,1382,492,1441,559
984,157,person,180,341,219,425
984,158,person,1283,461,1334,516
984,161,person,1694,44,1718,91
984,164,person,1686,460,1727,556
984,167,person,732,175,751,207
985,1,person,234,244,259,303
985,5,person,1470,531,1523,606
985,9,person,-5,0,1888,1067
985,49,person,616,310,647,389
985,118,person,1298,468,1340,545
985,122,person,1012,327,1042,389
985,128,person,918,288,946,348
985,131,person,1207,440,1258,496
985,151,person,512,515,563,589
985,152,person,131,154,156,201
985,153,person,265,194,295,247
985,156,person,1381,492,1441,559
985,157,person,182,343,220,425
985,158,person,1283,461,1333,516
985,164,person,1687,460,1726,556
985,167,person,732,175,751,207
986,1,person,234,244,259,303
986,5,person,1470,530,1523,606
986,9,person,-5,0,1884,1068
986,49,person,616,314,646,392
986,118,person,1299,469,1340,545
986,122,person,1012,327,1042,389
986,128,person,918,289,946,348
986,131,person,1207,440,1258,496
986,151,person,516,517,564,586
986,152,person,132,155,157,201
986,153,person,267,194,296,247
986,156,person,1381,492,1441,559
986,157,person,183,344,221,425
986,158,person,1283,461,1333,516
986,164,person,1687,460,1726,557
986,167,person,732,176,751,207
987,1,person,234,244,259,303
987,5,person,1470,530,1523,606
987,9,person,-7,0,1884,1071
987,49,person,616,314,647,394
987,118,person,1299,470,1340,545
987,122,person,1011,327,1041,389
987,128,person,918,289,945,348
987,151,person,515,522,573,604
987,152,person,133,155,158,202
987,153,person,268,194,298,247
987,156,person,1381,492,1441,559
987,157,person,185,345,223,426
987,158,person,1283,461,1334,516
987,164,person,1687,461,1726,557
987,167,person,732,176,750,207
988,1,person,234,244,259,303
988,5,person,1470,530,1523,607
988,9,person,-8,0,1880,1072
988,49,person,616,314,646,395
988,118,person,1299,470,1340,545
988,122,person,1011,327,1041,388
988,128,person,918,290,945,349
988,151,person,517,525,578,610
988,152,person,133,155,159,202
988,153,person,270,194,299,247
988,156,person,1381,492,1441,559
988,157,person,186,346,224,426
988,158,person,1283,461,1334,516
988,164,person,1687,461,1726,557
989,1,person,234,244,259,303
989,5,person,1470,530,1523,607
989,9,person,-7,0,1881,1073
989,49,person,614,312,645,391
989,118,person,1298,470,1340,546
989,122,person,1011,326,1041,388
989,128,person,918,291,945,349
989,151,person,521,528,579,611
989,152,person,134,155,159,202
989,153,person,271,195,301,247
989,156,person,1381,493,1442,559
989,157,person,187,346,226,427
989,158,person,1283,461,1334,516
989,164,person,1687,461,1726,557
990,1,person,234,243,259,303
990,5,person,1469,529,1523,607
990,9,person,-6,0,1881,1075
990,49,person,614,312,644,389
990,118,person,1297,470,1340,546
990,122,person,1011,326,1041,388
990,128,person,917,291,945,350
990,131,person,1211,441,1262,497
990,151,person,527,531,583,610
990,152,person,135,156,160,203
990,153,person,273,195,302,247
990,156,person,1381,493,1442,559
990,157,person,189,346,227,428
990,158,person,1283,461,1334,516
990,164,person,1687,461,1726,557
991,1,person,234,243,259,303
991,5,person,1469,529,1523,607
991,9,person,-7,0,1880,1079
991,49,person,614,311,643,384
991,118,person,1297,470,1340,547
991,122,person,1011,326,1041,388
991,128,person,917,292,945,350
991,131,person,1211,442,1262,497
991,151,person,535,535,583,604
991,152,person,136,156,161,203
991,153,person,274,195,304,248
991,156,person,1382,493,1442,559
991,157,person,195,367,228,437
991,158,person,1283,461,1335,516
991,164,person,1687,461,1726,557
992,1,person,234,243,258,303
992,5,person,1470,529,1522,606
992,9,person,-4,0,1876,1076
992,49,person,614,311,644,386
992,118,person,1298,470,1340,547
992,122,person,1011,326,1041,388
992,128,person,917,292,944,350
992,131,person,1211,442,1263,497
992,151,person,541,538,585,599
992,152,person,136,156,162,203
992,153,person,276,195,305,248
992,156,person,1382,493,1442,559
992,157,person,196,368,230,439
992,158,person,1283,461,1335,516
992,164,person,1687,461,1726,557
993,1,person,234,243,258,303
993,5,person,1470,529,1522,606
993,9,person,-2,0,1881,1079
993,49,person,611,309,642,387
993,118,person,1298,470,1340,547
993,122,person,1011,326,1041,388
993,128,person,917,293,944,350
993,131,person,1211,442,1263,498
993,151,person,537,542,599,628
993,152,person,137,156,163,203
993,153,person,277,195,307,248
993,156,person,1381,494,1441,559
993,157,person,197,368,232,441
993,158,person,1283,461,1335,516
993,164,person,1687,461,1726,557
994,1,person,234,243,259,303
994,5,person,1470,529,1522,606
994,9,person,-1,0,1884,1080
994,49,person,610,309,641,386
994,118,person,1297,470,1340,547
994,122,person,1011,326,1041,388
994,128,person,917,293,944,350
994,131,person,1211,442,1263,498
994,151,person,541,547,605,636
994,152,person,138,157,163,204
994,153,person,279,196,308,248
994,156,person,1381,494,1441,559
994,157,person,198,368,233,440
994,158,person,1282,461,1334,516
994,164,person,1687,461,1726,557
995,1,person,234,243,259,303
995,5,person,1470,529,1522,606
995,9,person,-3,0,1881,1079
995,49,person,610,309,640,384
995,118,person,1297,470,1340,547
995,122,person,1011,326,1041,388
995,128,person,917,294,944,351
995,131,person,1211,442,1263,498
995,151,person,545,550,610,639
995,152,person,139,157,164,204
995,153,person,280,196,310,248
995,156,person,1382,495,1441,559
995,157,person,199,368,235,441
995,158,person,1282,461,1334,516
995,164,person,1687,461,1726,557
996,1,person,234,243,259,303
996,5,person,1470,529,1522,606
996,9,person,0,0,1871,1075
996,49,person,609,309,639,385
996,118,person,1297,470,1340,547
996,122,person,1011,326,1041,388
996,128,person,917,294,944,351
996,131,person,1211,442,1263,499
996,151,person,552,552,610,632
996,152,person,139,157,165,204
996,153,person,282,196,311,248
996,156,person,1382,495,1440,558
996,157,person,200,371,234,441
996,158,person,1281,461,1333,516
996,164,person,1687,461,1726,557
997,1,person,234,243,259,303
997,5,person,1470,529,1523,607
997,9,person,-2,0,1873,1078
997,49,person,609,308,639,385
997,118,person,1297,470,1340,547
997,122,person,1011,326,1041,388
997,128,person,917,295,943,351
997,131,person,1211,442,1263,499
997,151,person,559,555,611,626
997,152,person,140,157,166,204
997,153,person,283,196,312,248
997,156,person,1382,495,1440,558
997,157,person,205,373,238,442
997,158,person,1281,461,1333,516
997,164,person,1687,461,1726,557
998,1,person,235,243,259,303
998,5,person,1470,529,1523,608
998,9,person,3,0,1871,1075
998,49,person,609,307,639,385
998,118,person,1297,470,1340,547
998,122,person,1011,326,1041,388
998,128,person,917,295,943,351
998,131,person,1211,442,1264,499
998,151,person,568,560,616,623
998,152,person,141,158,166,205
998,153,person,285,197,314,249
998,156,person,1382,495,1440,557
998,157,person,205,371,241,443
998,158,person,1282,461,1333,515
998,164,person,1687,461,1726,557
999,1,person,234,243,259,303
999,5,person,1470,529,1523,609
999,9,person,3,0,1873,1078
999,49,person,609,307,639,384
999,118,person,1297,470,1340,547
999,122,person,1011,326,1041,388
999,128,person,917,296,943,351
999,131,person,1211,442,1264,499
999,151,person,564,563,630,651
999,152,person,142,158,167,205
999,153,person,286,197,315,249
999,156,person,1383,495,1440,557
999,157,person,206,371,242,444
999,158,person,1282,461,1333,515
999,164,person,1687,461,1726,557
1000,1,person,234,243,259,303
1000,5,person,1470,529,1523,607
1000,9,person,9,0,1868,1074
1000,49,person,608,307,639,385
1000,118,person,1297,470,1340,547
1000,122,person,1011,326,1041,388
1000,128,person,916,290,945,350
1000,131,person,1211,442,1264,499
1000,151,person,567,568,636,661
1000,153,person,288,197,317,249
1000,156,person,1383,495,1440,557
1000,157,person,207,369,244,444
1000,158,person,1281,461,1333,515
1000,164,person,1687,461,1726,557
1000,172,person,0,220,14,268
1001,1,person,234,243,258,303
1001,5,person,1470,529,1522,607
1001,9,person,9,0,1864,1073
1001,49,person,608,306,638,383
1001,118,person,1297,470,1340,547
1001,122,person,1011,326,1041,388
1001,128,person,916,290,945,350
1001,131,person,1211,442,1264,499
1001,151,person,572,571,640,663
